loss,accuracy,elapsed_time
2.293638640642166,0.1303,157.1057448387146
2.2138785898685454,0.2339,153.7873890399933
2.1340268194675445,0.2528,154.76022481918335
2.021053063869476,0.3425,156.18822813034058
1.9562169104814529,0.3449,159.46085953712463
1.910231041908264,0.3468,157.41344952583313
1.8676004618406297,0.3493,158.56544494628906
1.874232977628708,0.3548,197.3693840503693
1.844799903035164,0.3656,187.7992422580719
1.8331559151411057,0.3638,154.86309695243835
1.8377141237258912,0.362,222.91339015960693
1.8439984411001205,0.3515,153.98776745796204
1.857993096113205,0.3502,190.2916023731232
1.8369838625192645,0.3539,182.5283980369568
1.847067204117775,0.3503,263.50564098358154
1.8584764778614045,0.3498,154.3758111000061
1.840759664773941,0.3541,299.84543013572693
1.8717458963394165,0.3464,809.5643353462219
1.88382368683815,0.3398,188.1680407524109
1.8654140442609788,0.3556,592.2349390983582
1.895172917842865,0.3411,1030.817771434784
1.85944898724556,0.3482,232.0737702846527
1.876820167899132,0.3418,1095.1468126773834
1.9168244928121567,0.3298,515.512951374054
1.888664937019348,0.3477,337.4308943748474
1.8796160966157915,0.3458,440.4272413253784
1.881092977523804,0.3499,912.1518223285676
1.908229139447212,0.343,636.6719155311584
1.8928976714611052,0.3423,625.7588293552399
1.938726291060448,0.3337,1105.580276966095
1.932225659489632,0.3364,225.23573231697085
1.923116040229797,0.3452,459.1155254840851
1.891678923368454,0.3446,1106.0935649871826
1.920051735639572,0.337,813.7571141719818
1.891899335384369,0.3517,385.3967733383178
1.9236058592796328,0.3415,1098.585863828659
1.907321473956108,0.3431,535.6607077121735
1.9209572434425355,0.3478,405.7995343208313
1.9134816884994508,0.3456,1105.0315971374512
1.938332918286324,0.3454,311.55675172805786
1.940893080830574,0.3385,1231.7185173034668
2.000619113445282,0.3317,1231.0317714214325
1.949990880489349,0.3381,1158.2834198474884
1.9225186437368396,0.3468,1248.9743905067444
1.9325347363948824,0.3422,1236.0747094154358
1.9261927604675293,0.3473,1228.6568298339844
1.9727584809064864,0.332,295.54448914527893
1.955228850245476,0.3371,672.7007670402527
1.947131073474884,0.336,1278.365619182587
1.9945358037948608,0.3278,306.0703949928284
1.975699707865715,0.3382,1215.477241039276
1.9683066189289091,0.3345,1257.1266839504242
1.9548525780439376,0.3516,1256.2661409378052
1.990131601691246,0.3337,689.7350685596466
2.003198426961899,0.3367,1254.4525926113129
2.015181696414948,0.3343,479.9509093761444
2.025689479708672,0.3285,1123.7370529174805
2.007471898198128,0.331,195.6647958755493
2.043294614553452,0.3225,1199.386784076691
2.0723126351833345,0.3282,283.08713483810425
2.0755424559116364,0.3309,1091.937915802002
2.0242380887269973,0.3364,559.8924353122711
2.051676431298256,0.3379,1122.0756828784945
1.9654767245054243,0.3513,330.36458706855774
2.0276491016149523,0.3408,699.3346447944641
2.010030859708786,0.3435,1106.159453868866
1.990663939714432,0.3476,1081.4271671772003
1.9503006994724277,0.3537,868.4276907444
1.9738612651824952,0.3585,1094.9696457386017
1.988002747297287,0.3526,1085.4512083530426
2.014119628071785,0.3403,779.3794276714325
2.022090220451355,0.35,1109.467820644379
2.0738396853208543,0.3345,1094.8632290363312
2.0671782314777376,0.3415,1106.1671364307404
2.0179528683423995,0.3503,641.1252315044403
1.982320746779442,0.3496,1117.0099890232086
2.063396850228309,0.3433,594.2927279472351
2.01411426961422,0.3469,1109.2457904815674
2.0647081613540648,0.3391,404.38550424575806
2.078609025478363,0.3339,1094.951282262802
2.0594,0.3405,1189.461607
2.0228,0.3365,208.8547
2.062,0.333,367.596
2.0673,0.3372,1197.0958
2.0886,0.3255,1173.5475
2.0506,0.3305,10.6486
2.108,0.3277,364.3214
2.0552,0.336,1179.7307
2.1142,0.3203,1065.3156
2.0549,0.331,725.602
2.1204,0.332,1083.2623
2.1145,0.3245,1073.188
2.1038,0.3304,331.1467
2.0885,0.3295,483.8821
2.091,0.3283,1134.5667
2.0428,0.3376,1092.7057
2.0767,0.3331,9.5522
2.0416,0.333,1104.953
2.0873,0.326,1149.4616
2.0767,0.3338,1118.3526
